0.00064, 0.10012, 0.08528, 
-0.00149, 0.10179, 0.08397, 
0.00125, 0.10253, 0.08494, 
0.00032, 0.09969, 0.08522, 
-0.00075, 0.10230, 0.08418, 
0.00131, 0.10049, 0.08540, 
0.00306, 0.10292, 0.08557, 
0.00199, 0.10012, 0.08584, 
0.00008, 0.09788, 0.08528, 
0.00177, 0.09554, 0.08611, 
0.00363, 0.09332, 0.08690, 
0.00443, 0.09046, 0.08735, 
0.00716, 0.08942, 0.08804, 
0.00893, 0.08700, 0.08822, 
0.01149, 0.08556, 0.08737, 
0.01274, 0.08293, 0.08664, 
0.01392, 0.08041, 0.08550, 
0.01293, 0.07793, 0.08413, 
0.01277, 0.07547, 0.08242, 
0.01381, 0.07784, 0.08394, 
0.01282, 0.07548, 0.08238, 
0.01381, 0.07784, 0.08394, 
0.01261, 0.07554, 0.08242, 
0.01411, 0.07773, 0.08382, 
0.01671, 0.07905, 0.08455, 
0.01416, 0.07759, 0.08390, 
0.01159, 0.07635, 0.08297, 
0.01144, 0.07879, 0.08471, 
0.01341, 0.07690, 0.08345, 
0.01054, 0.07611, 0.08303, 
0.00932, 0.07386, 0.08147, 
0.00640, 0.07454, 0.08156, 
0.00424, 0.07310, 0.08004, 
0.00693, 0.07190, 0.07942, 
0.00509, 0.07392, 0.08065, 
0.00683, 0.07189, 0.07930, 
0.00485, 0.07379, 0.08051, 
0.00657, 0.07176, 0.07912, 
0.00448, 0.07353, 0.08033, 
0.00745, 0.07326, 0.08063, 
0.00567, 0.07152, 0.07895, 
0.00340, 0.07333, 0.07972, 
0.00553, 0.07151, 0.07864, 
0.00306, 0.07306, 0.07936, 
0.00221, 0.07113, 0.07724, 
0.00390, 0.06906, 0.07587, 
0.00137, 0.07057, 0.07641, 
0.00056, 0.06884, 0.07409, 
-0.00218, 0.06908, 0.07289, 
-0.00401, 0.06849, 0.07058, 
-0.00431, 0.07056, 0.07274, 
-0.00419, 0.06877, 0.07034, 
-0.00456, 0.07064, 0.07265, 
-0.00451, 0.06888, 0.07022, 
-0.00486, 0.07082, 0.07249, 
-0.00500, 0.06909, 0.07003, 
-0.00543, 0.07104, 0.07228, 
-0.00498, 0.06910, 0.07003, 
-0.00545, 0.07104, 0.07227, 
-0.00503, 0.06911, 0.07001, 
-0.00554, 0.07107, 0.07222, 
-0.00663, 0.06999, 0.06964, 
-0.00758, 0.07208, 0.07158, 
-0.00779, 0.07048, 0.06905, 
-0.01031, 0.07202, 0.06849, 
-0.01200, 0.07193, 0.06602, 
-0.01421, 0.07261, 0.06410, 
-0.01392, 0.07086, 0.06169, 
-0.01557, 0.07331, 0.06220, 
-0.01748, 0.07500, 0.06061, 
-0.01863, 0.07618, 0.05808, 
-0.01973, 0.07896, 0.05793, 
-0.01910, 0.07616, 0.05705, 
-0.01916, 0.07859, 0.05884, 
-0.01993, 0.07766, 0.05609, 
-0.01977, 0.07986, 0.05812, 
-0.01946, 0.07711, 0.05696, 
-0.01902, 0.07878, 0.05942, 
-0.01977, 0.07783, 0.05668, 
-0.01962, 0.08003, 0.05872, 
-0.01931, 0.07727, 0.05760, 
-0.01877, 0.07491, 0.05580, 
-0.01939, 0.07738, 0.05740, 
-0.01890, 0.07506, 0.05557, 
-0.01910, 0.07730, 0.05754, 
-0.01882, 0.07495, 0.05570, 
-0.01928, 0.07727, 0.05757, 
-0.01885, 0.07499, 0.05565, 
-0.01933, 0.07733, 0.05749, 
-0.01890, 0.07506, 0.05557, 
-0.01916, 0.07738, 0.05745, 
-0.01889, 0.07504, 0.05559, 
-0.01916, 0.07738, 0.05745, 
-0.01886, 0.07501, 0.05564, 
-0.01937, 0.07737, 0.05744, 
-0.01885, 0.07499, 0.05567, 
-0.01936, 0.07736, 0.05747, 
-0.01875, 0.07489, 0.05587, 
-0.01925, 0.07727, 0.05764, 
-0.01852, 0.07466, 0.05633, 
-0.01860, 0.07670, 0.05852, 
-0.01901, 0.07917, 0.06019, 
-0.01932, 0.07754, 0.05768, 
-0.01802, 0.07488, 0.05818, 
-0.01812, 0.07700, 0.06030, 
-0.01882, 0.07626, 0.05748, 
-0.01883, 0.07832, 0.05966, 
-0.01937, 0.07729, 0.05689, 
-0.01878, 0.07829, 0.05966, 
-0.01931, 0.07716, 0.05693, 
-0.01870, 0.07810, 0.05972, 
-0.01915, 0.07682, 0.05703, 
-0.01954, 0.07936, 0.05859, 
-0.01833, 0.07735, 0.06045, 
-0.01896, 0.07687, 0.05756, 
-0.01930, 0.07932, 0.05926, 
-0.01936, 0.07711, 0.05724, 
-0.01832, 0.07729, 0.06005, 
-0.01896, 0.07659, 0.05721, 
-0.01914, 0.07884, 0.05919, 
-0.01845, 0.07949, 0.06203, 
-0.01734, 0.07721, 0.06365, 
-0.01571, 0.07543, 0.06544, 
-0.01368, 0.07361, 0.06670, 
-0.01157, 0.07151, 0.06628, 
-0.01140, 0.07324, 0.06873, 
-0.00920, 0.07122, 0.06853, 
-0.00665, 0.07016, 0.06970, 
-0.00530, 0.07090, 0.07228, 
-0.00287, 0.06913, 0.07223, 
-0.00018, 0.06821, 0.07318, 
-0.00025, 0.07041, 0.07523, 
0.00256, 0.06957, 0.07584, 
0.00308, 0.07163, 0.07797, 
0.00477, 0.07307, 0.07998, 
0.00569, 0.07514, 0.08195, 
0.00868, 0.07500, 0.08226, 
0.01110, 0.07650, 0.08321, 
0.01343, 0.07809, 0.08425, 
0.01610, 0.07935, 0.08480, 
0.01704, 0.08198, 0.08591, 
0.01589, 0.08455, 0.08696, 
0.01722, 0.08713, 0.08771, 
0.01713, 0.08993, 0.08878, 
0.02011, 0.08977, 0.08846, 
0.02280, 0.08894, 0.08736, 
0.02074, 0.09082, 0.08849, 
0.02351, 0.09032, 0.08743, 
0.02086, 0.09114, 0.08858, 
0.01857, 0.08919, 0.08847, 
0.02098, 0.09100, 0.08836, 
0.01881, 0.08892, 0.08835, 
0.02155, 0.09013, 0.08804, 
0.01996, 0.09253, 0.08891, 
0.02288, 0.09264, 0.08817, 
0.02367, 0.09552, 0.08781, 
0.02175, 0.09782, 0.08815, 
0.02394, 0.09957, 0.08706, 
0.02613, 0.10096, 0.08552, 
0.02668, 0.10360, 0.08421, 
0.02635, 0.10648, 0.08343, 
0.02919, 0.10588, 0.08254, 
0.03102, 0.10417, 0.08080, 
0.02937, 0.10653, 0.08167, 
0.02794, 0.10906, 0.08241, 
0.03079, 0.10795, 0.08180, 
0.02911, 0.11004, 0.08316, 
0.03179, 0.10929, 0.08200, 
0.03443, 0.11068, 0.08238, 
0.03475, 0.11188, 0.08518, 
0.03721, 0.11218, 0.08689, 
0.04016, 0.11202, 0.08639, 
0.03880, 0.11362, 0.08854, 
0.04134, 0.11274, 0.08720, 
0.04051, 0.11457, 0.08945, 
0.04081, 0.11703, 0.09115, 
0.04246, 0.11520, 0.08942, 
0.04051, 0.11663, 0.09122, 
0.04249, 0.11521, 0.08942, 
0.04051, 0.11661, 0.09121, 
0.04250, 0.11521, 0.08941, 
0.04049, 0.11657, 0.09119, 
0.04250, 0.11518, 0.08940, 
0.04045, 0.11652, 0.09117, 
0.04247, 0.11514, 0.08938, 
0.04040, 0.11645, 0.09114, 
0.04243, 0.11508, 0.08937, 
0.04397, 0.11758, 0.09008, 
0.04631, 0.11875, 0.08855, 
0.04785, 0.12085, 0.08700, 
0.04889, 0.11908, 0.08479, 
0.04912, 0.12209, 0.08427, 
0.05039, 0.12127, 0.08168, 
0.05067, 0.12415, 0.08248, 
0.05043, 0.12136, 0.08139, 
0.05089, 0.12426, 0.08202, 
0.05050, 0.12160, 0.08067, 
0.05032, 0.12374, 0.08277, 
0.05198, 0.12504, 0.08063, 
0.05191, 0.12273, 0.07868, 
0.05172, 0.12500, 0.08063, 
0.05181, 0.12253, 0.07893, 
0.05155, 0.12484, 0.08082, 
0.05162, 0.12234, 0.07916, 
0.05135, 0.12467, 0.08104, 
0.05134, 0.12213, 0.07943, 
0.05072, 0.12403, 0.08167, 
0.05055, 0.12118, 0.08073, 
0.04998, 0.12307, 0.08299, 
0.05164, 0.12420, 0.08076, 
0.05128, 0.12167, 0.07918, 
0.05091, 0.12364, 0.08141, 
0.05040, 0.12091, 0.08028, 
0.04998, 0.12266, 0.08270, 
0.04863, 0.12229, 0.08535, 
0.04835, 0.11930, 0.08548, 
0.04778, 0.12203, 0.08666, 
0.04834, 0.11911, 0.08621, 
0.04756, 0.12193, 0.08713, 
0.04819, 0.11909, 0.08638, 
0.04673, 0.12125, 0.08797, 
0.04795, 0.11879, 0.08676, 
0.04627, 0.12075, 0.08842, 
0.04732, 0.11818, 0.08729, 
0.04526, 0.11921, 0.08926, 
0.04685, 0.11750, 0.08738, 
0.04599, 0.11988, 0.08903, 
0.04734, 0.11799, 0.08710, 
0.04520, 0.11871, 0.08911, 
0.04702, 0.11740, 0.08711, 
0.04566, 0.11928, 0.08905, 
0.04694, 0.11729, 0.08719, 
0.04551, 0.11912, 0.08912, 
0.04674, 0.11705, 0.08731, 
0.04522, 0.11881, 0.08925, 
0.04687, 0.11734, 0.08721, 
0.04535, 0.11900, 0.08922, 
0.04680, 0.11725, 0.08725, 
0.04520, 0.11881, 0.08928, 
0.04673, 0.11719, 0.08727, 
0.04505, 0.11861, 0.08933, 
0.04649, 0.11688, 0.08734, 
0.04471, 0.11813, 0.08943, 
0.04601, 0.11626, 0.08747, 
0.04361, 0.11487, 0.08865, 
0.04085, 0.11364, 0.08887, 
0.03804, 0.11275, 0.08811, 
0.03754, 0.11111, 0.08563, 
0.03505, 0.11245, 0.08680, 
0.03350, 0.11140, 0.08445, 
0.03294, 0.10997, 0.08187, 
0.03070, 0.11081, 0.08373, 
0.03240, 0.10890, 0.08214, 
0.03019, 0.11065, 0.08323, 
0.02751, 0.10918, 0.08335, 
0.02871, 0.10663, 0.08233, 
0.02892, 0.10364, 0.08214, 
0.02677, 0.10371, 0.08426, 
0.02410, 0.10439, 0.08545, 
0.02607, 0.10213, 0.08526, 
0.02468, 0.10478, 0.08496, 
0.02658, 0.10246, 0.08491, 
0.02485, 0.10044, 0.08634, 
0.02649, 0.09794, 0.08604, 
0.02429, 0.09984, 0.08679, 
0.02593, 0.09736, 0.08638, 
0.02380, 0.09929, 0.08724, 
0.02594, 0.09733, 0.08646, 
0.02377, 0.09923, 0.08727, 
0.02566, 0.09698, 0.08662, 
0.02338, 0.09874, 0.08747, 
0.02150, 0.10109, 0.08743, 
0.02416, 0.09981, 0.08690, 
0.02542, 0.09708, 0.08678, 
0.02320, 0.09896, 0.08754, 
0.02132, 0.10131, 0.08745, 
0.02416, 0.10078, 0.08665, 
0.02270, 0.09840, 0.08775, 
0.02534, 0.09735, 0.08678
